source,intermediate_1,intermediate_2,intermediate_3,target,stmt_type_1,stmt_type_2,stmt_type_3,stmt_type_4,belief_1,belief_2,belief_3,belief_4,evidence_1,evidence_2,evidence_3,evidence_4,logfoldchange,pval,edge1_evidence_text,edge2_evidence_text,edge3_evidence_text,edge4_evidence_text,edge1_pmids,edge2_pmids,edge3_pmids,edge4_pmids
RAB3A,RBBP8,BCL2,FOXO4,ATP5MF,Complex,IncreaseAmount,Complex,DecreaseAmount,0.4107601645819881,0.4844526880351076,0.4093559461733533,0.6301266297471854,3,1,4,1,-0.4176326,0.0003908362460077,"1) However, this model remains to be tested, and it has also been proposed that the Munc13-1, RIM, and Rab3A complex may help to recruit Munc13-1 and synaptic vesicles at release sites in the active zone XREF_BIBR.

2) Since Rab3A and RIM1α are localized at synaptic vesicles and active zones, respectively, formation of the tripartite Munc13–1/α-RIM/Rab3A complex could help to approximate Munc13–1 to the membrane fusion machinery assembled between the vesicle and plasma membranes [ xref ].

3) The structure of the Munc13–1/RIM2α ZF domain complex described here shows that Munc13–1 binding to the α-RIM/Rab3A complex should lead to a partial steric clash with Rab3A ( xref B), explaining our previous observation that the interaction of the α-RIM SGAWFY motif with Rab3A is released upon Munc13–1 binding [ xref ].

4) The mutant Rab3A.V55 drastically reduces the interaction of Rab3A with RIM and rabphilin3A, while Rab3A.

5) RIM, Munc13, and Rab3A functionally interact during acrosomal exocytosis.

6) In this report, we also showed that RIM, Munc13, and Rab3A functionally interact during acrosomal exocytosis ( xref ).

7) Second, we demonstrated that RIM and Munc13 interact with Rab3A during acrosomal exocytosis.

8) Our findings therefore strongly argue for a priming mechanism at the photoreceptor ribbon synapse that is independent of the formation of a RIM-Munc13-RAB3A complex and thus provide further evidence for a fundamental difference between photoreceptor ribbon synapses and conventional chemical synapses in synaptic vesicle exocytosis.

9) Our findings therefore strongly argue for a priming mechanism at the photoreceptor ribbon synapse that is independent of the formation of a RIM, Munc13, and RAB3A complex and thus provide further evidence for a fundamental difference between photoreceptor ribbon synapses and conventional chemical synapses in synaptic vesicle exocytosis.

10) It is not known whether the Epac actions, found in other secretory systems, also occurs at central nerve terminals, but certainly they would provide pathways for functional interaction of Epac with the release machinery proteins as DAG is an activator of the active zone protein Munc13-1 essential for the priming of synaptic vesicles XREF_BIBR whereas small GTPase Rab3A interacts with the active zone protein RIM (Rab3 interacting molecule) XREF_BIBR.

11) Second, we demonstrated that RIM and Munc13 interact with Rab3A during acrosomal exocytosis.

12) This observation suggests that the interaction between Rab3A and RIM is sufficient for membrane apposition.

13) This observation suggests that the interaction between Rab3A and RIM is sufficient for membrane apposition.

14) RIM binds to Rab3A through two alpha-helices adjacent to the ZF finger XREF_BIBR, as expected from the crystal structure of a complex between Rab3A and rabphilin, another Rab3 effector XREF_BIBR (XREF_FIG), and from the homology between the rabphilin and RIM N-terminal sequences.

15) Superposition of the Munc13-1 and RIM heterodimer with a homology model of the RIM and Rab3A complex suggests that some steric clashes between Munc13-1 and Rab3A occur in the tripartite Munc13-1, RIM, and Rab3A complex (XREF_FIG), but they can be relieved by a slight structural rearrangement XREF_BIBR (XREF_FIG).

16) The structure of the Munc13–1/RIM2α ZF domain complex described here shows that Munc13–1 binding to the α-RIM/Rab3A complex should lead to a partial steric clash with Rab3A ( xref B), explaining our previous observation that the interaction of the α-RIM SGAWFY motif with Rab3A is released upon Munc13–1 binding [ xref ].

17) The Rab3A binding protein RIM is localized to the presynaptic membrane of conventional synapses, implicating Rab3A to RIM binding as underlying vesicle docking at the active zone.

18) These results suggest that contrary to a previous report [XREF_BIBR], the interaction between vertebrate Rim and Rab3A, extends to C. elegans homologs.

19) It is known that RIM proteins bind Rab3a, which serves to tether the vesicle to the plasma membrane and also bind Munc13-1 to create a link between synaptic vesicle tethering and priming.

20) Moreover, the few salt bridge interactions that are present are not strictly conserved between Rabphilin-3A and Rim, both of which specifically bind Rab3A.",1) These data indicated that silence of SAE2 was sufficient to promote apoptosis by decreasing the expression of Bcl-2 in H446 cells.,"1) Importantly, overexpression of FOXO4 activates Bcl-2 interacting mediator of cell death (Bim) and Bcl-2 associated X (Bax), inhibits B-cell lymphoma/leukemia-2 (BCL2) expression, leads to increased mitochondrial membrane permeability and caspase-9 activation, which induces apoptosis [13,14] , suggesting a possible interaction between FOXO4 and BCL2.

2) The interaction between FOXO4 and BCL2 has been previously reported [13] .

3) In the present study, Co-IP assay indicated that FOXO4 could bind BCL2 ( Fig. 5 A).

4) The aforementioned results supported that miR-133b could inhibit apoptosis of hippocampal neurons by downregulating FOXO4.The interaction between FOXO4 and BCL2 has been previously reported [13] .",Database: biopax,10508862; 16732694; 19074620; 23874268; 37179554; 18721860; 10025402; 11343654; 12163174; 24533119,26063074,36476488,
SEC11C,MYC,RGS3,CNKSR2,CEP192,Complex,Complex,Complex,IncreaseAmount,0.4261616001712757,0.4261616001712757,0.6835099360940164,0.4844526880351076,1,1,1,1,1.2492535,0.0372478965490513,"1) Moreover, in the study by Ohmoto et al. [ xref ], actionable fusions were reported, such as the FGFR3-TACC3 fusion in one patient and the SEC11C-MYC fusion in another patient.","1) Mutation of Ser264 in RGS3 (S264D or S264A), disrupted the interaction in GST-14-3-3 and RGS proteins expressed in HEK293 cell lysates ( Ward & Milligan, 2005 ) or in coimmunoprecipitation studies of CHO cells overexpressing myc-RGS3 ( Niu et al., 2002 ).",Database: hprd,"1) For the sub-centrosomal markers, CNKSR2 knockdown lowered the expression of CDK5RAP2, CEP63, CEP135, CEP152, CEP170, CEP192 and CP110.",37173898,18006065,16637659,39359098
SEC11C,MYC,RGN,DAB2IP,SRP9,Complex,Complex,Activation,DecreaseAmount,0.4261616001712757,0.4073065404350923,0.3663871154342217,0.5034580088219961,1,4,3,4,0.45163214,0.0003665821905362,"1) Moreover, in the study by Ohmoto et al. [ xref ], actionable fusions were reported, such as the FGFR3-TACC3 fusion in one patient and the SEC11C-MYC fusion in another patient.","1) Based on the alignments the rC-MYC shows high level of evolutionary conservation.

2) Structurally, rC-MYC contains the MYC-N domain, the helix–loop–helix domain and the C-MYC Leucine zipper domain, all of them sharing a high level of conservation with the respective human domains ( Table 5 ).

3) The well conserved structure of rC-MYC suggests that this gene has a similar function to its mammalian orthologs.

4) Expression of rOCT4 , rSOX2 , rKLF4 , rC-MYC and rNANOG was verified by immunocytochemistry using anti-human Oct4, anti-human Sox2, anti-human Klf4, anti-human c-Myc and anti-human Nanog antibodies.","1) In this study, we first investigated the expression of DAB2IP in UCB and assessed its prognostic value in patients treated with RC plus bilateral lymphadenectomy.

2) DAB2IP may serve as a promising biomarker in patients treated with RC plus bilateral lymph node dissection.

3) E-mail : kongzhaolu@fudan.edu.cn (Received 22 May 2014; revised 7 December 2014; accepted 16 December 2014) 368 Bladder cancer and radiotherapy 369Downloaded by [University of Wisconsin - Madison] at 12:07 31 December 2017potent tumor suppressor gene in aggressive cancers, and it could be a promising therapeutic agent as well.In a recent study, we analyzed the clinicopathological features and outcomes of DAB2IP expression by immunohistochemistry in 135 UCB patients treated with radical cystectomy (RC) and 30 cases from non UCB patients as controls (Shen et al. 2014).","1) DAB2IP negatively regulates the expression of SRP9 through HSP90AA1.

2) Silencing DAB2IP increased the expression of SRP9, while silencing of HSP90AA1 decreased SRP9 expression in CRC cell lines (Fig. 4a, b).

3) As a co-related gene, SRP9 expression was negatively regulated by DAB2IP through HSP90AA1.

4) Western blot and immunohistochemistry analysis validated that overexpression of DAB2IP decreased the expression levels of HSP90AA1, SRP9, and BCL-2 while increasing the levels of p-ASK1, p-JNK, and BAX in vivo (Fig. 6d, e).",37173898,25895477,24684735; 25585815,35590292
SEC61A2,RAF1,IL6,PPARGC1A,ACAT2,Complex,IncreaseAmount,Complex,IncreaseAmount,0.8302066725941236,0.504176544902569,0.4244737435129522,0.6163664161553967,1,5,2,1,-0.76058155,3.699150781984751e-05,Database: biogrid,"1) Mechanistically, the signaling axis of Raf-1 and mitogen-activated protein kinases (MAPKs), c-Jun N-terminal kinases (JNKs), p38 MAPK, and activator protein 1 (AP-1) was activated in response to lapatinib treatment to induce IL-6 expression.

2) These results indicate the essential role of Raf-1 in lapatinib induced IL-6 expression and migration.

3) Raf1 inhibition - leading to a strong increase of active RelB - blocked the transcription of IL-12p35 and IL-6 while release of the IL-23p19 cytokine increased.

4) Activation of c-Raf mediates IL-6 expression in response to CXCL1 treatment in OASFs and RASFs.

5) RAF-1/MAPK, JNK‘s, p38 MAPK and AP-1 activator protein signaling mechanisms are activated in response to lapatinib treatment to induce IL-6 expression.","1) Of note, forced expression of PGC-1α, reduced the expression of the AchR-γ subunit in the muscle of PGC-1α:IL-6 transgenic mice ( xref b).

2) Thus, to determine whether the restored muscle fiber composition induced by PGC-1α induction in NSE/IL-6 muscle can also improve force-generation capacity, a direct comparison of mechanical parameters was performed for the soleus muscle of 6-month-old wild type, NSE/IL-6, PGC-1α, and PGC-1α:IL-6 transgenic mice.","1) Peroxisome proliferator-activated receptor gamma coactivator 1α (PCG1α), a coactivator of HNF4α, increased ACAT2 expression, while small heterodimer partner (SHP), a corepressor of HNF4α, decreased ACAT2 expression.",31980649,23932568; 36012357; 33087182; 26513016,,22155889
SFT2D3,RABAC1,RET,NKX2-1,UCK2,Complex,Complex,Activation,DecreaseAmount,0.8302066725941236,0.8302066725941236,0.3715222573296911,0.6301266297471854,1,1,1,1,-1.3601924,0.0436795922482046,Database: biogrid,Database: biogrid,"1) Furthermore, in both models the RET   mutation was found to upregulate NKX2-1.",Database: biopax,35271311,33961781,38132167,
SFT2D3,RABAC1,RGS2,PGF,CYLD,Complex,Complex,Inhibition,IncreaseAmount,0.8302066725941236,0.8302066725941236,0.4357402620936744,0.4844526880351076,1,1,1,1,-1.2750988,0.0481934897635983,Database: biogrid,Database: biogrid,1) We hypothesize that loss of RGS2 expression enhances oxytocin and PGF 2alpha -stimulated uterine contractility.,"1) Thus, RIPK expression and the occurrence of necroptosis are probably inhibited by cFLIP in bovine CL from the early to late luteal
stages.Although the typical luteolytic factor, PGF, did not affect RIPK expression and necroptosis in cultured bovine LSCs [28], in vivo
studies indicated that PGF treatment induced the expression of RIPKs, CYLD, and MLKL in bovine CL [84, 85].",35271311,21900206,,36384912
SFT2D3,RABAC1,RGS2,STAT5B,A1BG,Complex,Complex,Complex,DecreaseAmount,0.8302066725941236,0.8302066725941236,0.4244737435129522,0.6301266297471854,1,1,2,1,-0.6357956,0.0004205067031548,Database: biogrid,Database: biogrid,"1) Moreover, to define whether RGS2 another member of the B/R4 family interacts with STAT5B, the levels of immunoprecipitated HA-RGS2 from HEK293 cell lysates were analyzed using an anti-STAT5 antibody.

2) On the other hand, expression of RGS2 which does not interact with STAT5B, did not inhibit neurite outgrowth in DSLET-treated Neuro-2A cells (compare images j with f).",Database: biopax,35271311,21900206,28219718,
SHISA4,PDCD6,KIF14,NF1,QRSL1,Complex,Complex,Complex,DecreaseAmount,0.8329154561839106,0.8302066725941236,0.8302066725941236,0.6301266297471854,2,1,1,1,-2.143098,0.0452642246234925,Database: biogrid,Database: biogrid,Database: biogrid,Database: biopax,32878247,31586073,31586073,
SHISA4,PDCD6,RIGI,ELK1,FAM104A,Complex,Complex,Inhibition,DecreaseAmount,0.8329154561839106,0.8302066725941236,0.4357402620936744,0.6301266297471854,2,1,1,1,-1.4515464,0.0095217892742232,Database: biogrid,Database: biogrid,"1) Co-expression of RIG1 significantly decreased the H- or N-Ras G12V -induced (data not shown) Elk1 transactivation by 93% or 99%, respectively.",Database evidence only,32878247,32513696,16005186,
SHISA4,PDCD6,TNIP2,JUN,COMMD10,Complex,Complex,Complex,DecreaseAmount,0.8329154561839106,0.8302066725941236,0.4261616001712757,0.6301266297471854,2,1,1,1,-1.300326,0.0081173264980819,Database: biogrid,Database: biogrid,"1) GILZ is a small 137-amino acid peptide, originally cloned as a glucocorticoid-induced gene in lymphoid cells, which interacts with both nuclear factor-κB (NF-κB) and activator protein 1 (AP-1) complexes.

2) For example, GR can physically interact with nuclear factor-κB (NF-κB) and activator protein-1 (AP-1), which represses their capacity to induce the transcription of pro-inflammatory genes ( xref ) [ xref , xref ].

3) The activation of transcriptional factors nuclear factor-κB (NF-κB) p65 and activator protein-1 (AP-1) associated with the LPS-induced inflammatory response in macrophages was inhibited strongly by 1, but less affected by 2.

4) Studies of other tissues indicate that the induction of nuclear factor-κB and activator protein-1 is often associated with protein kinase C activation.

5) There is a general correlation between the level of histone acetylation and transcriptional activity in nucleosomal domains, and histone deacetylase inhibitors increase the DNA-binding activities of activator protein 1 (AP-1), CRE-binding protein (CREB) and nuclear factor-κB (NF-κB) transcription factors, leading to enhanced transcriptional activity of a number of genes .

6) In another previous study, Cd inoculation (dose level, 1.0 µM) led to 10-fold increases in the expression of oncogenes c-myc and c-jun, as well as increases in the DNA-binding activity of transcription factors activator protein-1 and nuclear factor-κB in nude mice.

7) In addition, we have observed that ipobscurine suppresses various transcription factors such as nuclear factor-κB (NF-κB) and activator protein, which are possibly associated with the suppression of apoptosis in cancer cells.

8) Finally, esculetin reduced the binding activities of nuclear factor-κB (NF-κB) and activator protein-1 (AP-1), which are cis-elements present in the promoter of the MMP-9 gene, in TNF-α-treated VSMC.

9) Furthermore, it can alleviate the
downregulation of voltage-gated K + (Kv)1.5 and Kv2.1 in messenger RNA
(mRNA) and protein levels induced by chronic hypoxia and upregulate the level of
Kv-mediated currents in PASMCs, which leads to reduced mPAP.  xref  There were also reports that Tanshinone IIA inhibited hypoxia-induced
PASMC proliferation through arresting the cells in the G1/G0-phase by slowing
down the degradation of p27 via protein kinase B/S-phase kinase associated
protein 2-associated pathway.  xref  Meanwhile, Tanshinone IIA inhibits the binding of non-canonical nuclear
factor-κB and activator protein-1 to DNA, thus suppressing tumor necrosis factor
(TNF)-α-mediated migration of SMCs.  xref

10) In the current study we used a gel mobility shift assay to determine whether binding activities of the transcription factors nuclear factor-κB and activator protein-1 were changed in obstructed bladders, and in bladder cells stimulated by mechanotransduction and platelet derived growth factor.

11) Figure 1 
                       shows the time course for nuclear factor-κB and activator protein-1 binding in bladders subjected to obstruction.

12) 9 
                       It is unknown whether stretch induced activation of nuclear factor-κB and activator protein-1 binding in cultured bladder cells also involves autocrine growth factors.

13) In this regard we demonstrated that exogenous administration of platelet derived growth factor, a cyclic strain sensitive gene,  
                         6 
                       caused increased nuclear factor-κB and activator protein-1 binding in bladder cells.

14) Bladder obstruction, platelet derived growth factor and mechanical stretching of isolated bladder cells caused the formation of nuclear factor-κB and activator protein-1 DNA complexes, consistent with a role of these transcription factors in hypertrophy associated gene activation.

15) Anti-AT 1 receptor antibody induces ERK phosphorylation and consequently increases DNA-binding activity of transcription factors activator protein 1 (AP-1) and nuclear factor-κB (NF-κB) that in turn increase tissue factor expression.

16) Treatment with neutralizing antibody was associated with less phosphorylation of c-Jun NH 2 -terminal kinase and higher nuclear factor–κB DNA binding in the liver after I/R. Toll-like receptor 4 (TLR4)-defective (C3H/Hej) mice exhibited less damage in the hepatic I/R model than did wild-type (C3H/HeOuj) mice.

17) BV anti-inflammatory properties ( xref ) may inhibit the activity of inflammatory antigens, reduce the number of infiltrated inflammatory cells, and inhibit the expression of (TNF)-α, IL-1β, Toll-like receptor (TLR)2 and CD14 expression, suppressing the binding activity of nuclear factor-κB (NF-κB) and activator protein (AP)-1 ( xref ).

18) Our findings also suggested that HO-1 induced by heme pretreatment ameliorates HSR-induced lung injury, at least in part, through the DNA-binding activities of nuclear factor-κB and activator protein-1 [ xref ].

19) The authors also demonstrated that dexamethasone inhibited URAT1 through the glucocorticoid receptor-mediated interaction of both nuclear factor-κB and activator protein 1.

20) NAFLD is associated with the activation of the nuclear factor-κB and the C-Jun-N-terminal kinase pathways, which enhance transcription of several proinflammatory genes that amplify systemic chronic inflammation and insulin resistance, respectively xref – xref .",Database: biopax,32878247,27609421,11825662; 27609421; 12020958; 18269346; 28000892; 29549269; 25227506; 33363088; 35883814; 21866899,
